datetime,Open,High,Low,Close,Volume,BollingerUpper,BollingerLower,MA_5,MA_10,EMA_12,EMA_26,PSARl,KAMA
2024-10-29 04:00:00,231.7955,233.0186,231.0198,232.3623,35417200.0,235.43794503978052,215.86217496021953,225.65006000000002,224.72888,226.26967858354337,229.05595069112366,219.22093728000002,225.54849965677857
2024-10-28 04:00:00,232.0142,233.4163,231.2485,232.0938,36087100.0,237.28698325941997,218.54365674058005,227.91532,225.61622000000003,227.16569726299824,229.2809765658552,220.0487970432,226.17863424126634
2024-10-25 04:00:00,228.4543,231.9148,228.2852,230.1149,38802300.0,235.87316414451593,223.33843585548405,229.6058,226.03390000000002,227.6194207609985,229.34274867208816,221.118197279744,226.31228961233583
2024-10-24 04:00:00,228.6929,229.5282,227.1317,229.2796,31109500.0,233.77126212518078,227.2938978748192,230.53258,226.34117000000003,227.8748329516141,229.3380709926742,222.1020454973645,226.37932065099216
2024-10-23 04:00:00,232.77,233.824,226.4853,229.4686,52287000.0,233.59225358622135,227.73542641377864,230.66384,227.14067000000006,228.12002788213502,229.34773980803166,223.00718585757534,226.7519370974873
2024-10-22 04:00:00,232.581,234.898,231.2983,234.54,38846600.0,235.54538727034563,226.65337272965436,231.09938,228.37472000000005,229.1077159002681,229.7323516741034,224.0888672718178,228.07545897738038
2024-10-21 04:00:00,233.1379,235.5245,233.1379,235.1566,36254500.0,237.48801088529626,225.93586911470373,231.71194,229.81363000000005,230.03831345407298,230.13414784639204,225.38596319919967,229.74833575230664
2024-10-18 04:00:00,234.8582,234.8582,232.7004,233.6848,46431500.0,238.09652821146798,226.755311788532,232.42592,231.01586000000003,230.5993113842156,230.39715911702967,226.80535835131172,230.40072635079784
2024-10-17 04:00:00,232.1236,232.5413,229.2299,230.8508,32993800.0,237.6639529558389,227.81636704416115,232.74016000000003,231.63637000000003,230.63800194049014,230.43076214539786,228.02603818212808,230.4272135655323
2024-10-16 04:00:00,230.3039,230.8209,228.5537,230.4828,34082200.0,237.23608584586535,228.64991415413473,232.94300000000004,231.80342000000002,230.61412471887627,230.4346168012943,228.02603818212808,230.42805527681855
2024-10-15 04:00:00,232.3026,236.1609,231.0696,232.5413,64751400.0,236.44743464158157,228.6390853584185,232.54326000000003,231.82132000000001,230.91061322366454,230.59066740860584,228.5537,230.43882396131767
2024-10-14 04:00:00,227.4201,230.4331,227.3207,230.0056,39882100.0,234.60275120657167,228.42336879342832,231.51306,231.6125,230.77138042002383,230.54732908204244,228.5537,230.43098322054445
2024-10-11 04:00:00,228.0167,228.1261,226.0677,226.2765,31759200.0,234.64385227400382,225.41894772599616,230.0314,231.22866,230.07986035540478,230.2309713722615,228.5537,230.29369539809602
2024-10-10 04:00:00,226.5053,228.2156,225.8987,227.7582,28183500.0,234.2973352314421,224.5284247685579,229.41288,231.07652000000002,229.72268183918865,230.04780312246436,228.5537,230.26328246682345
2024-10-09 04:00:00,223.9695,228.4642,223.5718,228.2554,33591100.0,233.76955284012922,224.16524715987077,228.9674,230.95520000000002,229.49694617162118,229.91503252080034,228.5537,230.2432562664929
2024-10-08 04:00:00,223.0447,224.7153,222.0006,224.5065,31855700.0,231.51687324160974,223.20400675839028,227.36044,229.95185,228.72918522214098,229.51440048222256,228.5537,229.42839533322794
2024-10-07 04:00:00,223.2436,224.4269,220.0913,220.4493,39505400.0,231.75618785063367,219.1421721493663,225.44917999999998,228.48111999999998,227.455356726427,228.8429115576135,228.5537,227.5838288973461
2024-10-04 04:00:00,226.6246,226.724,222.8757,225.5307,37245100.0,231.54416058361554,219.05587941638444,225.30002,227.66570999999996,227.15925569159208,228.59756255334582,228.5537,227.4549335359114
2024-10-03 04:00:00,223.88,225.5407,222.0702,224.407,34044200.0,230.2420896090606,219.01747039093948,224.62978000000004,227.02132999999998,226.73583173903944,228.28715051235724,228.5537,227.30509095897446
2024-10-02 04:00:00,224.6258,226.0975,221.7719,225.5108,32880600.0,228.27877962428443,219.88294037571558,224.08086,226.52412999999999,226.54736531764874,228.0814949188493,228.5537,227.24545674503287
2024-10-01 04:00:00,228.2355,228.3648,222.4879,224.944,63285000.0,228.42841741416152,219.9083025858385,224.16836,225.76440000000002,226.30069373031816,227.84908788782343,220.0913,227.0949547852178
2024-09-30 04:00:00,228.7526,231.696,228.3648,231.696,54541900.0,232.39134157612065,220.4440584238794,226.41770000000002,225.93344000000002,227.13074084873074,228.13404434057725,220.25677,227.1415983365729
2024-09-27 04:00:00,227.1814,228.2355,226.0279,226.5152,34026000.0,232.50639793271608,220.72280206728396,226.61460000000002,225.95731000000004,227.03604225661832,228.01412994497892,220.71433919999998,227.13858371924348
2024-09-26 04:00:00,226.0279,227.2212,224.1485,226.2467,36636700.0,232.39532452480404,221.56975547519596,226.98254,225.80616000000006,226.91460498636934,227.88320920831381,221.153605632,227.13026347726776
2024-09-25 04:00:00,223.6712,226.018,222.7663,225.1031,42308700.0,232.43555224385477,221.36644775614525,226.901,225.49093000000002,226.63591191154327,227.67727519288317,221.57530140672,227.0960519994576
2024-09-24 04:00:00,227.3704,228.0664,224.4667,226.0975,43556100.0,232.34523232846584,221.9181676715342,227.13170000000002,225.65003000000002,226.55307930976738,227.56025480822515,221.9801293504512,227.0858695325686
2024-09-23 04:00:00,226.0677,228.1659,224.5463,225.2026,54146000.0,227.11234128410166,224.55369871589835,225.83302,226.12536000000003,226.3453132621109,227.3856137113196,222.36876417643313,227.0190464825448
2024-09-20 04:00:00,228.683,231.7855,226.3461,226.9229,318679900.0,227.43964621131911,224.38947378868087,225.91456,226.26458000000002,226.4341727602477,227.35133862159222,222.7418536093758,227.01794642178183
2024-09-19 04:00:00,223.7309,228.5338,223.3729,227.5891,66781300.0,228.3415690435749,224.0245109564251,226.18304,226.58279000000002,226.61185387405573,227.36895057554835,223.28447239281326,227.03327837027754
2024-09-18 04:00:00,216.3325,221.4636,216.3225,219.4549,59894900.0,231.56342399688003,218.54337600312,225.0534,225.97720000000004,225.51078404727792,226.7827246069892,223.28447239281326,226.72081350037195
2024-09-17 04:00:00,214.5426,215.6861,213.2996,215.5767,45519300.0,233.38766248579498,212.5108175142051,222.94924000000003,225.04047000000006,223.98246342461977,225.9526487101752,223.28447239281326,225.99695421790346
2024-09-16 04:00:00,215.3281,216.0043,212.7228,215.1094,59357400.0,232.97101472209098,208.89018527790907,220.93060000000003,223.38181000000003,222.61737674390903,225.14944510201408,223.28447239281326,223.35845578064317
2024-09-13 04:00:00,222.3287,222.7862,220.6681,221.2548,36766600.0,229.933229873989,209.66073012601098,219.79698,222.85577000000004,222.4077495525384,224.86095287223526,223.28447239281326,223.27862958750964
2024-09-12 04:00:00,221.2548,222.2989,218.5898,221.5233,37455600.0,224.71960212031192,212.4480378796881,218.58382,222.38343000000003,222.27168039060942,224.61371932614375,223.28447239281326,223.2208058939782
2024-09-11 04:00:00,220.2206,221.8415,216.6706,221.4139,44587100.0,225.61872608585628,212.33251391414376,218.97562000000002,222.01451000000003,222.1397141766695,224.3766956723553,223.28447239281326,223.17458129242698
2024-09-10 04:00:00,217.6948,220.2405,215.5171,218.8782,51591000.0,225.15023877097636,214.1216012290237,219.63592000000003,221.29258000000004,221.63794276487417,223.9693996966253,223.28447239281326,222.92780899352715
2024-09-09 04:00:00,219.5842,220.0317,215.4972,219.6737,67180000.0,222.9473605443937,218.15019945560636,220.54878000000002,220.73969000000002,221.33575157027815,223.6511997190975,223.28447239281326,222.79869694830697
2024-09-06 04:00:00,222.6967,223.9795,218.5401,219.5842,48423000.0,222.58678101123516,217.84253898876491,220.21466000000004,220.00581999999997,221.06628209792765,223.34994048064584,223.28447239281326,222.5881985272141
2024-09-05 04:00:00,220.3897,224.2181,220.2803,221.1355,36615400.0,222.31248226064824,217.96171773935177,220.1371,219.36046,221.07693100593877,223.18590785244984,223.28447239281326,222.51360386315736
2024-09-04 04:00:00,220.4195,220.5388,216.2629,219.614,43840200.0,221.42871781664365,218.12552218335634,219.77712,219.37636999999998,220.85186469733281,222.92132208560173,223.28447239281326,222.49938201702065
2024-09-03 04:00:00,227.2709,227.7184,219.9322,221.5233,50190600.0,222.19546579825277,218.4168142017473,220.30614000000003,219.97103,220.9551624362047,222.81776489407568,212.7228,222.41320627741322
2024-08-30 04:00:00,228.9018,229.1106,226.2069,227.7184,52990800.0,228.63577418348638,215.19438581651366,221.91508000000002,221.23193,221.99566052294244,223.18077490192192,213.022712,223.36690707357357
2024-08-29 04:00:00,228.8123,231.6165,227.5991,228.504,51906300.0,231.89879786788558,215.49928213211442,223.69904,221.95685000000003,222.99694351941284,223.57508787214994,213.66622752,223.96588533658704
2024-08-28 04:00:00,226.6445,228.5736,224.417,225.2225,38052200.0,232.23942571356656,216.79345428643342,224.51644,222.32677000000004,223.33933682411856,223.69711840013883,214.7432438688,224.00804191527357
2024-08-27 04:00:00,224.7352,227.5693,223.6314,226.7538,35934600.0,231.4599254817612,220.4288745182388,225.9444,222.86076,223.86463885117723,223.9235392593878,215.75563923667198,224.14547460991497
2024-08-26 04:00:00,225.4909,226.008,222.637,225.9086,30602200.0,229.47287595227138,224.17004404772868,226.82146000000003,223.56380000000001,224.1790944125346,224.07058079572946,216.70729088247165,224.29712104393772
2024-08-23 04:00:00,224.3971,226.9428,223.0746,225.5705,38677300.0,229.01251183754567,223.77124816245436,226.39188000000001,224.15348,224.39315681060623,224.18168592197173,217.60184342952334,224.38403224197705
2024-08-22 04:00:00,226.5152,227.0621,222.647,223.2734,43695300.0,227.9264077039603,222.76511229603977,225.34576000000004,224.52239999999998,224.22088653205142,224.11440548330717,218.44272282375195,224.3503351784421
2024-08-21 04:00:00,225.2523,226.7041,223.7905,225.1329,34765500.0,227.91400575105996,222.74167424894006,225.32784,224.92213999999998,224.3611962963512,224.1898495215807,219.23314945432682,224.37613337104008
2024-08-20 04:00:00,224.5065,225.8987,224.1883,225.2424,30299000.0,227.07624899932551,222.9748710006745,225.02556,225.48498,224.49676609691255,224.26781622368583,219.9761504870672,224.42664536424223
2024-08-19 04:00:00,224.4568,224.7253,221.7918,224.6258,40687800.0,226.57351063170992,222.96448936829015,224.76900000000003,225.79523,224.51661746661833,224.29433354044983,220.67457145784317,224.43234149739223
2024-08-16 04:00:00,222.6668,225.5606,222.3983,224.7849,44340200.0,226.19006747554073,223.0336925244593,224.61188,225.50188,224.5578917025232,224.3306717967128,221.33108717037257,224.44847432888568
2024-08-15 04:00:00,223.343,224.0888,221.5133,223.4624,46414000.0,226.06859052147541,223.23076947852456,224.64968,224.99772000000002,224.38935451751962,224.2663553673267,221.33108717037257,224.3536372253488
2024-08-14 04:00:00,219.3356,221.7818,218.4705,220.4792,41960600.0,227.57138392456937,219.86649607543063,223.71894,224.52339,223.78779228405506,223.98582534011732,221.33108717037257,224.0018957333483
2024-08-13 04:00:00,217.7843,220.6482,217.7843,220.0317,44155300.0,227.22497037279265,218.12862962720737,222.67680000000001,223.85118,223.20993193266196,223.6929271667753,221.33108717037257,223.25677912610803
2024-08-12 04:00:00,214.8608,218.2815,214.3934,216.3126,38028100.0,227.6147990245146,214.4135209754854,221.01416,222.89158000000003,222.14880394302165,223.14623626553268,221.33108717037257,221.64581464646875
2024-08-09 04:00:00,210.6692,215.3176,210.54,214.7812,42201600.0,225.9549575103748,212.07188248962518,219.01342,221.81265000000002,221.015326413326,222.52660394956732,221.33108717037257,219.95479463331836
2024-08-08 04:00:00,211.6723,212.755,207.4212,211.871,47161100.0,223.94314473454148,209.44713526545854,216.69514,220.67241,219.608506965122,221.73729995330308,221.33108717037257,217.90956455410753
2024-08-07 04:00:00,205.5042,212.1987,204.9977,208.4045,63516400.0,223.10003549392678,205.46036450607323,214.2802,218.99957,217.88481358587245,220.74968514194728,221.33108717037257,213.91919468566874
2024-08-06 04:00:00,203.915,208.5734,199.7136,205.832,69660500.0,220.14402545593487,202.73649454406518,211.44026000000002,217.05853000000002,216.0305345726613,219.64467142772898,221.33108717037257,210.4288469824472
2024-08-05 04:00:00,197.7469,212.0597,194.6778,207.8582,119548600.0,216.85934582325973,202.63941417674033,209.74938000000003,215.38177000000002,214.77325233071343,218.77159947011944,221.33108717037257,209.67322596123972
2024-08-02 04:00:00,217.6716,224.0781,216.2413,218.3768,105568600.0,220.32137315862346,200.6156268413766,210.46850000000003,214.74096000000003,215.32764427983446,218.74235506492542,194.6778,209.97765158651038
2024-08-01 04:00:00,222.8564,222.9656,215.556,216.8869,62501000.0,222.9292587681309,200.0141012318691,211.47168,214.08341000000001,215.56752977524454,218.604913949005,195.265806,210.22591446642525
2024-07-31 04:00:00,219.9462,222.3101,219.1416,220.5818,50036300.0,227.1436605938694,200.67061940613058,213.90714,214.09367000000003,216.33895596366847,218.75134995278242,195.84205187999999,210.27160658393126
2024-07-30 04:00:00,217.7113,218.8436,214.662,217.324,41643800.0,225.9656276467342,206.44545235326578,216.20553999999998,213.82290000000003,216.49050120002715,218.6456203266504,196.4067728424,210.35826836787845
2024-07-29 04:00:00,215.4964,217.8206,214.2945,216.7677,36311800.0,221.15310132299985,214.82177867700014,217.98744,213.86841000000004,216.53314716925374,218.50651511726886,196.960199385552,210.39249289394795
2024-07-26 04:00:00,217.2246,218.0093,214.5528,216.4896,41601300.0,220.98654117403248,214.23345882596755,217.61,214.03925,216.52644760475317,218.35711399747117,197.50255739784095,210.45098668190795
2024-07-25 04:00:00,217.4531,219.3601,213.1721,216.0228,51391200.0,221.07696389027925,213.79739610972078,217.43718,214.45443,216.44896335786805,218.18420184951034,198.03406824988411,210.5810247040718
2024-07-24 04:00:00,222.4889,223.2835,215.6652,217.0657,61777600.0,217.74628276075134,215.72163723924865,216.73396,215.32055,216.54384591819604,218.10134986065773,198.55494888488644,211.0393362119927
2024-07-23 04:00:00,222.8564,225.409,221.1778,223.4921,39960300.0,224.19172772542692,211.74343227457308,217.96758,217.08656,217.6128080846274,218.5006646857942,199.06541190718872,213.255586184107
2024-07-22 04:00:00,225.4786,226.2434,221.585,222.4491,48201800.0,226.2402921065879,211.96742789341215,219.10386000000003,218.54565,218.35685299468471,218.79314137573536,200.11915543090117,214.51316450886168
2024-07-19 04:00:00,223.3034,225.27,221.7737,222.7968,49151500.0,227.42050795866007,213.31009204133997,220.36530000000002,218.98765000000003,219.0399217647332,219.08970868123646,201.6866101050471,214.87009700369762
2024-07-18 04:00:00,228.7265,228.8854,220.7705,222.6676,66034600.0,226.92766854242646,216.46085145757357,221.69426,219.56572000000003,219.59802610862042,219.35473766781155,203.16001749874428,215.4234169281851
2024-07-17 04:00:00,227.9021,229.8985,225.111,227.3359,57345900.0,227.83458163248025,219.6620183675198,223.74830000000003,220.24113000000003,220.78846824575572,219.9459348776033,205.21804809884475,216.40993880145322
2024-07-16 04:00:00,233.4147,234.6761,230.7627,233.2359,43234300.0,235.05966034455963,216.3344596554404,225.69706000000002,221.83232,222.7034577464087,220.93037673852157,207.68609328896028,221.02751200712612
2024-07-15 04:00:00,234.8847,235.6296,231.5176,232.8187,62631300.0,238.08219120470093,217.45976879529903,227.77097999999998,223.43742,224.2596488623458,221.81099327640888,210.92489409428504,224.35202155423318
2024-07-12 04:00:00,227.3757,231.0706,227.1373,228.9847,53046500.0,237.69151484221544,220.3256051577846,229.00856000000002,224.68693,224.98657980660033,222.34237895963784,214.38355292108514,225.0016011758173
2024-07-11 04:00:00,229.829,230.8223,224.2469,226.0348,64710600.0,236.14431943190317,223.21968056809686,229.68200000000002,225.68813,225.14784445173873,222.6158916292943,217.35799951213323,225.08838346255027
2024-07-10 04:00:00,227.7531,231.5076,227.7034,231.4083,62627700.0,236.48986056258357,224.5030994374164,230.49648,227.12239,226.11099145916353,223.26718113823546,219.91602358043457,225.82892896267944
2024-07-09 04:00:00,226.3924,227.8524,224.8429,227.1373,48076100.0,234.95669789683944,223.59682210316055,229.27676,227.48691,226.26888508083067,223.5538566094773,222.11592427917373,225.85471153411132
2024-07-08 04:00:00,225.558,226.3129,221.7439,226.2831,59085900.0,232.4569044530884,223.48237554691158,227.96964,227.87030999999996,226.27107199147213,223.75602278655305,222.11592427917373,225.8636973934652
2024-07-05 04:00:00,220.1547,224.9223,220.1547,224.8131,60412400.0,232.19382678836644,222.07681321163352,227.13531999999998,228.07194,226.04676860816872,223.83432480236394,222.11592427917373,225.8520777990872
2024-07-03 04:00:00,218.5159,220.0554,217.5524,220.0554,37369800.0,234.14626453766058,217.7326154623394,225.93944,227.81072,225.12501959152735,223.55440444663327,222.11592427917373,225.7817924455949
2024-07-02 04:00:00,214.6918,218.8933,213.6489,218.784,58046200.0,230.94911852521466,215.88004147478534,223.41458,226.95553,224.14947811590775,223.20104115429007,222.11592427917373,225.41128156778097
2024-07-01 04:00:00,210.6592,216.0426,210.4903,215.2878,60402900.0,230.0376244403899,212.0517355596101,221.04468,225.16072000000003,222.78614302115272,222.61487514286117,222.11592427917373,223.4411447401637
2024-06-28 04:00:00,214.3144,214.6124,208.8813,209.1991,82542700.0,229.26304909838163,205.99271090161838,217.62788,222.79876,220.69582871020614,221.62111402116776,222.11592427917373,220.1821032977863
2024-06-27 04:00:00,213.2417,214.2846,210.9175,212.6557,49772700.0,224.07963547475416,206.31316452524587,215.1964,221.16585999999998,219.45888583171288,220.95700927885903,222.11592427917373,219.23999173750147
2024-06-26 04:00:00,210.0732,213.4105,209.219,211.8114,66213200.0,220.8392053993567,206.25599460064328,213.5476,219.74352,218.2823495499109,220.27955673968427,222.11592427917373,218.41556041173547
2024-06-25 04:00:00,207.7391,209.954,207.2027,207.6596,55549700.0,217.2947978015633,205.35064219843676,211.32272000000003,217.36865,216.64808038838615,219.34474512933727,222.11592427917373,215.38391260534405
2024-06-24 04:00:00,206.3187,211.2651,205.1963,206.7359,80727000.0,214.74612737891653,204.4785526210835,209.61234000000002,215.32851,215.12312955940365,218.41075660123823,222.11592427917373,213.09678463898405
2024-06-21 04:00:00,208.9707,210.4606,205.7128,206.0903,241805100.0,215.0450695596509,202.93609044034915,208.99058000000002,213.30922999999999,213.73346347334154,217.49813018633168,222.11592427917373,211.25223159390788
2024-06-20 04:00:00,212.4868,212.7947,207.4411,208.2655,86172500.0,212.57288853031912,203.65219146968087,208.11254,211.65447,212.8922383235967,216.81423165401083,222.11592427917373,210.71833829433723
2024-06-18 04:00:00,216.1221,217.1551,211.5631,212.8443,79943300.0,213.64728290365832,202.99095709634173,208.31912000000003,210.93336,212.8848631968895,216.52016264260263,205.1963,210.82279081243723
2024-06-17 04:00:00,211.9306,217.4729,211.285,215.2083,93728300.0,217.8300211677258,201.82769883227425,209.82886000000002,210.57579,213.24231501275267,216.42298763203948,205.435476,210.90810007792467
2024-06-14 04:00:00,212.4074,213.7184,209.8746,211.0565,70122700.0,217.91971934550875,203.46624065449126,210.69298,210.15266000000003,212.90603578002148,216.0254700296662,205.91697295999998,210.91149433935163
2024-06-13 04:00:00,213.2913,215.2878,210.1725,212.7947,97862700.0,217.1786174745489,206.88910252545116,212.03386000000003,210.51222,212.88890719847973,215.78615373117242,206.37921004159998,210.95444242772243
2024-06-12 04:00:00,205.9711,218.7145,205.5042,211.6326,198134300.0,215.89499540259283,209.51956459740717,212.70728,210.40991,212.6956291679444,215.4784830844189,206.37921004159998,210.9601341609393
2024-06-11 04:00:00,192.3436,205.7625,192.3237,205.7525,172373300.0,218.24973851565787,204.32810148434217,211.28892000000002,209.80402000000004,211.6274554497991,214.75803989298046,206.37921004159998,210.76030609219487
2024-06-10 04:00:00,195.5717,195.969,190.8537,191.8172,97010200.0,224.01215461563248,189.20924538436753,206.6107,208.21978000000004,208.5797238421377,213.05871841942636,206.37921004159998,208.83829041715148
2024-06-07 04:00:00,193.3369,195.6114,192.8303,195.5618,53103900.0,222.40902251846842,184.6144974815316,203.51176,207.10237000000004,206.57696632796268,211.76265038835774,206.37921004159998,208.1288425090462
2024-06-06 04:00:00,194.3699,195.1744,192.8601,193.168,41181800.0,216.93247015581085,182.24036984418922,199.58642000000003,205.81014000000005,204.51404843135305,210.38526887810903,206.37921004159998,207.19948757157982
2024-06-05 04:00:00,194.0818,195.5717,193.5554,194.5486,54156800.0,207.25032496709932,185.0889150329007,196.16962,204.43845000000002,202.9809025188372,209.21218229454539,206.37921004159998,206.31532753855998
2024-06-04 04:00:00,193.3269,194.0024,191.7278,193.0389,47471400.0,196.52943616685394,190.72436383314607,193.6269,202.45791,201.45136366978534,208.0141613838383,206.37921004159998,204.43616749464934
2024-06-03 04:00:00,191.5986,193.6746,191.2212,192.721,50080500.0,196.21742887520264,191.39789112479735,193.80766,200.20918,200.10823079751066,206.88133461466512,206.37921004159998,202.18432871986926
2024-05-31 04:00:00,190.1485,191.2709,188.6289,190.9531,75158300.0,195.46088962077104,190.31095037922896,192.88592,198.19884000000002,198.69974913635517,205.70146538394917,206.37921004159998,200.18099676468992
2024-05-30 04:00:00,189.4731,190.8835,189.344,189.9995,49889100.0,195.840317182058,188.664122817942,192.25222,195.91932000000003,197.3612492692236,204.53835683698998,206.37921004159998,197.83629542251754
2024-05-29 04:00:00,188.3309,190.953,188.2315,189.0063,53068000.0,194.60694626006327,187.68057373993682,191.14376000000004,193.65669000000003,196.07587245857383,203.38783410832403,206.37921004159998,195.81095587380537
2024-05-28 04:00:00,190.218,191.698,187.8243,188.7083,52280100.0,193.53075383014635,187.0245261698537,190.27764000000002,191.95227000000003,194.9423997726394,202.30046121141115,206.37921004159998,194.4325610637992
2024-05-24 04:00:00,187.5462,189.2943,186.7714,188.6983,36327000.0,191.44049250783567,187.5057074921643,189.4731,191.64038000000002,193.9817690383872,201.29289371426958,206.37921004159998,194.1916004960182
2024-05-23 04:00:00,189.6916,189.7115,185.371,185.6193,51005900.0,191.6990779537228,185.11360204627726,188.40634000000003,190.64613,192.69523534017378,200.13188677247183,206.37921004159998,191.7307713059257
2024-05-22 04:00:00,190.9729,191.5192,188.9864,189.6122,34648500.0,191.44786421411303,185.20989578588697,188.32888,190.29055,192.22092221091626,199.35265071525168,206.37921004159998,191.6335532853384
2024-05-21 04:00:00,189.8009,191.4298,189.632,191.0524,42309400.0,192.71923310753195,184.75696689246806,188.7381,189.94093,192.04114956308297,198.73781732893673,206.37921004159998,191.60765621138134
2024-05-20 04:00:00,188.0527,190.6253,187.7349,189.7512,44361300.0,193.0280249141046,184.86533508589542,188.94668000000001,189.61216000000002,191.68884963030098,198.07214197123773,206.37921004159998,191.53010602576413
2024-05-17 04:00:00,188.2315,189.5228,187.9037,188.5891,41282900.0,193.01399177168653,184.83568822831344,188.92484,189.19897000000003,191.21196507179314,197.3696944178127,206.37921004159998,191.37397769854425
2024-05-16 04:00:00,189.1851,189.8108,188.3805,188.5593,52845200.0,191.56210011328196,187.46357988671807,189.51284,188.95959000000002,190.80386275305574,196.71707260908582,206.37921004159998,191.28952174449017
2024-05-15 04:00:00,186.6423,189.3638,186.106,188.4401,70400000.0,191.52910923396544,187.02773076603458,189.27842,188.80365,190.44020694489333,196.10396352693132,206.37921004159998,191.23360492117718
2024-05-14 04:00:00,186.245,187.0297,185.0333,186.1656,52393600.0,190.91488526039635,185.68723473960367,188.30106,188.51958,189.78257510721744,195.36778845086235,206.37921004159998,191.05197749234395
2024-05-13 04:00:00,184.189,185.8378,183.3745,185.0233,72044800.0,190.6724484062234,184.03851159377666,187.35548000000003,188.15108,189.05037893687629,194.60153004709477,206.37921004159998,190.76807485988962
2024-05-10 04:00:00,183.6526,183.8413,180.9013,181.8151,50759500.0,191.56834166787112,180.4330183321289,186.00068000000002,187.46276,187.93725910043378,193.65438708064332,206.37921004159998,189.9728573550066
2024-05-09 04:00:00,181.0828,183.1658,180.6365,183.0766,48983000.0,190.0993843765312,179.70889562346883,184.90414,187.20849,187.18946539267475,192.87084729689195,206.37921004159998,189.79494634329748
2024-05-08 04:00:00,181.3705,181.5887,179.9818,181.2614,45057100.0,187.64576268234825,179.2910373176518,183.46840000000003,186.37341,186.27745533226323,192.01088823786293,206.37921004159998,188.21629292456902
2024-05-07 04:00:00,181.9656,183.4039,179.8529,180.9241,77305800.0,185.7599007694881,179.08029923051194,182.42010000000002,185.36058,185.45386220422273,191.1896446646879,206.37921004159998,186.0377357167584
2024-05-06 04:00:00,180.8745,182.7095,178.9601,180.2397,78569700.0,183.59767082082814,179.32908917917192,181.46338000000003,184.40943000000001,184.65168340357306,190.3785376524888,206.37921004159998,184.3443507781492
2024-05-03 04:00:00,185.1397,185.4869,181.182,181.8962,163224100.0,183.62843877009684,179.33076122990323,181.47960000000003,183.74014,184.22776287994643,189.75021634489704,178.9601,183.97923996565027
2024-05-02 04:00:00,171.1141,172.0168,169.5073,171.6299,94214900.0,187.72713887766167,170.65338112233832,179.19026,182.0472,182.2896301291854,188.40797068971946,178.9601,180.73810175731828
2024-05-01 04:00:00,168.2078,171.3125,167.7416,167.9301,50383100.0,189.16659353771445,163.8814064622855,176.52399999999997,179.99620000000004,180.08047164777227,186.89109137936987,178.9601,177.09563710835013
2024-04-30 04:00:00,171.9275,173.5741,168.6245,168.9518,65934800.0,187.13512767345227,161.1239523265477,174.12954,178.27482000000003,178.36836831734576,185.56225498089802,178.9601,175.23810568337151
2024-04-29 04:00:00,171.9672,174.6057,171.6994,172.0961,68169400.0,183.57703278000068,161.42460721999933,172.50082,176.98210000000003,177.403403960831,184.56476201935,178.9601,174.84923219130522
2024-04-26 04:00:00,168.5054,169.9536,167.8111,167.9301,44838400.0,173.74373870919263,165.6714612908074,169.7076,175.5936,175.9459725822416,183.3325648327315,178.9601,173.93974338926253
2024-04-25 04:00:00,168.1583,169.2295,166.7894,168.5154,50558300.0,172.5598254912365,165.60957450876356,169.08470000000003,174.13748,174.80280756958908,182.23499706734398,178.9601,173.13660296035002
2024-04-24 04:00:00,165.1924,167.9301,164.8651,167.6524,48251800.0,172.60399647903532,165.45432352096472,169.02916000000002,172.77658,173.7027448665754,181.1548046919852,178.9601,172.36690310951553
2024-04-23 04:00:00,164.0121,165.6983,163.5855,165.5495,49537800.0,173.09910797614688,163.59829202385313,168.3487,171.23911999999999,172.44839950248686,179.99885619628256,178.9601,171.31438060697624
2024-04-22 04:00:00,164.1807,165.9066,163.4368,164.4981,48116400.0,170.26487774889992,163.3933222511001,166.8291,169.66496,171.22527650210426,178.85065203359494,178.9601,170.24310274592835
2024-04-19 04:00:00,164.8651,165.0536,162.7523,163.6649,68149400.0,170.09505783586172,161.85706216413826,165.97606,167.84183000000002,170.06214165562668,177.7257815125879,178.9601,168.8490425867554
2024-04-18 04:00:00,166.6703,167.2754,165.2023,165.6884,43122900.0,168.4110363117036,162.4102836882964,165.41066,167.24768000000003,169.38925832399178,176.83412362276658,178.9601,168.6545398221181
2024-04-17 04:00:00,168.2376,169.2692,166.6406,166.6406,50901200.0,167.50718328103702,162.909416718963,165.2083,167.11873000000003,168.96638781260842,176.07904779885794,178.9601,168.62977489990226
2024-04-16 04:00:00,170.3603,172.354,166.9084,168.0095,73711200.0,169.13611843813567,162.26448156186433,165.7003,167.02450000000002,168.81917430297634,175.48130351746107,162.7523,168.62385227503847
2024-04-15 04:00:00,173.9411,175.2008,171.1042,171.2927,73531800.0,172.75142374089305,161.36701625910698,167.05922,166.94415999999998,169.19971671790304,175.17103659024173,162.944334,168.64673395952516
2024-04-12 04:00:00,172.85,176.9168,172.8004,175.1215,101670900.0,177.0725473330607,161.62853266693935,169.35054000000002,167.6633,170.1107602997641,175.16736721318676,163.43459264,169.3133288746394
2024-04-11 04:00:00,166.9779,174.0403,166.7993,173.6237,91070300.0,178.14067066742004,163.73452933257997,170.9376,168.17413,170.65121256133887,175.05302149369143,164.2435250816,169.55600157644258
2024-04-10 04:00:00,167.4342,167.7218,165.7578,166.4224,49709300.0,178.2286397361471,163.55928026385288,170.89396,168.05113000000003,170.00062601344058,174.4137161978624,165.00392157670402,169.5276056151891
